"","Site_name","Date","year","month","Sub_site","Transect","Trans_type","trans_ID","Trans_surveyor_id","observer","observer_num_adults","lat","lon","Depth","Time_start","Time_end","Species","Amount","Length","Confidence","Object","C","R","G","S","SG","A","B","A1_size","A2_size","A3_size","K1_size","K2_size","K3_size","Habitat","Description","Notes","Photos","Logger","a","b","convertion_method"
"4086","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Parupeneus forsskali","1","25","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,3.1699,"mean"
"4087","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Parupeneus forsskali","1","17","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,3.1699,"mean"
"4088","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Chaetodon paucifasciatus","1","16","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02291,3.01,"bayesian"
"4089","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Chaetodon paucifasciatus","2","8","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02291,3.01,"bayesian"
"4090","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Chaetodon paucifasciatus","1","12","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02291,3.01,"bayesian"
"4091","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Anampses twistii","2","13","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01466,3,"mean"
"4092","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Thalassoma rueppellii","1","14","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"4093","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Coris caudimacula","1","12","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,3.06,"bayesian"
"4094","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Oxycheilinus mentalis","1","8","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01622,2.95,"bayesian"
"4095","IUI",2019-12-01,"2019","december",NA,"3","T","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Siganus argenteus","1","8","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01574,3.084638,"mean"
"4096","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Dascyllus marginatus","1","3","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02978,3,"mean"
"4097","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Eviota punyit","2","2","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146223333333333,2.88026666666667,NA
"4098","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Eviota punyit","1","3","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146223333333333,2.88026666666667,NA
"4099","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Eviota guttata","2","2","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00617,3.08,"bayesian"
"4100","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Amphiprion bicinctus","1","6","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01855,3,"mean"
"4101","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","1","6","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4102","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","2","2","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4103","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","2","7","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4104","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","3","4","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4105","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","1","3","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4106","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","3","4","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4107","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Bryaninops natans","1","2","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00617,3.08,"bayesian"
"4108","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Trimma barralli","2","2.5","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00891,3.07,"bayesian"
"4109","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Eviota guttata","1","2","1",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00617,3.08,"bayesian"
"4110","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Istigobius decoratus","1","3","1",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227,2.686,"mean"
"4111","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Dascyllus marginatus","4","4","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02978,3,"mean"
"4112","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Dascyllus marginatus","4","5","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02978,3,"mean"
"4113","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pseudochromis olivaceus","1","3","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01175,3.01,"bayesian"
"4114","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pseudochromis springeri","2","5","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01175,3.01,"bayesian"
"4115","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pseudochromis fridmani","2","3","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00501,3.11,"bayesian"
"4116","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","1","5","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4117","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","1","4","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4118","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Pomacentrus trichrourus","1","3","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4119","IUI",2019-12-01,"2019","december",NA,"3","C","iui 3 Dvora Low Ramati Mai Lazarus december 2019","iui 3 Mai Lazarus 2019 december","Mai Lazarus","one_observer","29.501187","34.917372",16,NA,NA,"Chromis dimidiata","1","5","0",NA,60,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01778,2.99,"bayesian"
"4120","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Chaetodon paucifasciatus","4","12","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02291,3.01,"bayesian"
"4121","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Paracheilinus octotaenia","15","6","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"4122","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Acanthurus nigrofuscus","2","12","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089,3.278,"mean"
"4123","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Acanthurus nigrofuscus","1","10","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089,3.278,"mean"
"4124","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Dascyllus trimaculatus","5","10","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0716,2.635,"mean"
"4125","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Parupeneus forsskali","1","15","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,3.1699,"mean"
"4126","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Parupeneus macronemus","1","15","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00688666666666667,3.26266666666667,"mean"
"4127","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Parupeneus macronemus","2","10","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00688666666666667,3.26266666666667,"mean"
"4128","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pseudanthias squamipinnis","1","7","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0569,2.65,"mean"
"4129","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pseudanthias squamipinnis","1","4","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0569,2.65,"mean"
"4130","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pseudanthias squamipinnis","3","3","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0569,2.65,"mean"
"4131","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Cephalopholis hemistiktos","2","13","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175,3,"mean"
"4132","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Siganus argenteus","6","7","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01574,3.084638,"mean"
"4133","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pomacanthus imperator","1","35","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03234,2.984,"mean"
"4134","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Zebrasoma desjardinii","3","30","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113,3.1805,NA
"4135","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Scarus ferrugineus","1","45","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02092,2.97225,"mean"
"4136","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Sufflamen albicaudatum","1","17","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00885,3.277,NA
"4137","IUI",2019-12-01,"2019","december",NA,"4","T","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Calotomus viridescens","1","7","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,2.81,"mean"
"4138","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pterois cincta","1","20","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01023,3.01,"bayesian"
"4139","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pomacentrus trichrourus","2","8","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4140","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pomacentrus trichrourus","1","7","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4141","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pomacentrus trichrourus","2","6","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4142","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pomacentrus trichrourus","1","5","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4143","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pomacentrus trichrourus","2","4","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4144","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pomacentrus trichrourus","1","2","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4145","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pomacentrus trichrourus","1","3","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"4146","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Bryaninops natans","2","2","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00617,3.08,"bayesian"
"4147","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Eviota punyit","3","2","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146223333333333,2.88026666666667,NA
"4148","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Corythoichthys schultzi","1","10","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00056,3,"mean"
"4149","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pseudochromis fridmani","1","4","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00501,3.11,"bayesian"
"4150","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Pseudochromis springeri","1","4","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01175,3.01,"bayesian"
"4151","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Dascyllus marginatus","1","4","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02978,3,"mean"
"4152","IUI",2019-12-01,"2019","december",NA,"4","C","iui 4 Sara Ohayon Tal Perevoloski december 2019","iui 4 Tal Perevoloski 2019 december","Tal Perevolotski","one_observer","29.500969","34.917228",23.5,NA,NA,"Ecsenius frontalis","1","4","0",NA,48,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00741,3,"bayesian"
"4153","IUI",2019-12-01,"2019","december",NA,"7","T","iui 7 Shira Salingre Shahar Chaikin december 2019","iui 7 Shahar Chaikin 2019 december","Shahar Chaikin","one_observer","29.50095","34.916729",5.3,NA,NA,"Zebrasoma xanthurum","1","20","0",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02344,2.97,"bayesian"
"4154","IUI",2019-12-01,"2019","december",NA,"7","T","iui 7 Shira Salingre Shahar Chaikin december 2019","iui 7 Shahar Chaikin 2019 december","Shahar Chaikin","one_observer","29.50095","34.916729",5.3,NA,NA,"Acanthurus nigrofuscus","3","15","0",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089,3.278,"mean"
